verdict,tier,code,name,city,country,lat,lon,population,leisure,visitors,gateway,bestDemand,bestPartner,bestKm,nearestKm,nearest
EXISTS,SPARSE,AGR,Agra,Agra,IN,27.16,77.96,1.7,1,0,0,0,,0,0,AGR
EXISTS,SPARSE,KUU,Bhuntar,Kullu,IN,31.88,77.15,0.05,1,0,0,0,,0,0,KUU
EXISTS,SPARSE,DHM,Gaggal,Dharamshala,IN,32.16,76.26,0.05,1,0,0,0,,0,0,DHM
EXISTS,SPARSE,IXB,Bagdogra,Siliguri,IN,26.68,88.33,0.7,1,0,0,0,,0,0,IXB
EXISTS,SPARSE,MYQ,Mysore,Mysore,IN,12.23,76.65,1,1,0,0,0,,0,0,MYQ
EXISTS,SPARSE,SAG,Shirdi,Shirdi,IN,19.69,74.38,0.1,1,0,0,0,,0,0,SAG
EXISTS,SPARSE,LBJ,Komodo,Labuan Bajo,ID,-8.49,119.89,0.06,1,0,0,0,,0,0,LBJ
EXISTS,SPARSE,BUW,Betoambari,Bau-Bau,ID,-5.49,122.57,0.15,0,0,0,0,,0,0,BUW
EXISTS,SPARSE,KDI,Haluoleo,Kendari,ID,-4.08,122.42,0.4,0,0,0,0,,0,0,KDI
EXISTS,SPARSE,PLW,Mutiara SIS Al-Jufri,Palu,ID,-0.92,119.91,0.4,0,0,0,0,,0,0,PLW
EXISTS,SPARSE,LUW,Syukuran Aminuddin,Luwuk,ID,-1.04,122.77,0.1,0,0,0,0,,0,0,LUW
EXISTS,SPARSE,GTO,Djalaluddin,Gorontalo,ID,0.64,122.85,0.4,0,0,0,0,,0,0,GTO
EXISTS,SPARSE,TTE,Sultan Babullah,Ternate,ID,0.83,127.38,0.2,1,0,0,0,,0,0,TTE
EXISTS,SPARSE,MKW,Rendani,Manokwari,ID,-0.89,134.05,0.16,0,0,0,0,,0,0,MKW
EXISTS,SPARSE,SOQ,Domine Eduard Osok,Sorong,ID,-0.93,131.12,0.25,1,0,0,0,,0,0,SOQ
EXISTS,SPARSE,MKQ,Mopah,Merauke,ID,-8.52,140.42,0.2,0,0,0,0,,0,0,MKQ
EXISTS,SPARSE,NBX,Douw Aturure,Nabire,ID,-3.37,135.5,0.1,0,0,0,0,,0,0,NBX
EXISTS,SPARSE,TMC,Tambolaka,Sumba,ID,-9.41,119.24,0.1,1,0,0,0,,0,0,TMC
EXISTS,SPARSE,WGP,Umbu Mehang Kunda,Waingapu,ID,-9.67,120.3,0.06,0,0,0,0,,0,0,WGP
EXISTS,SPARSE,PSU,Iskandar,Pangkalan Bun,ID,-2.71,111.67,0.2,0,0,0,0,,0,0,PSU
EXISTS,SPARSE,TJQ,H.A.S. Hanandjoeddin,Belitung,ID,-2.75,107.75,0.3,1,0,0,0,,0,0,TJQ
EXISTS,SPARSE,PGK,Depati Amir,Pangkal Pinang,ID,-2.16,106.14,0.4,1,0,0,0,,0,0,PGK
EXISTS,SPARSE,DJB,Sultan Thaha,Jambi,ID,-1.64,103.64,0.6,0,0,0,0,,0,0,DJB
EXISTS,SPARSE,BKS,Fatmawati Soekarno,Bengkulu,ID,-3.86,102.34,0.4,0,0,0,0,,0,0,BKS
EXISTS,SPARSE,DTB,Sisingamangaraja,Silangit,ID,2.26,98.99,0.1,1,0,0,0,,0,0,DTB
EXISTS,SPARSE,BTJ,Sultan Iskandar Muda,Banda Aceh,ID,5.52,95.42,0.3,0,0,0,0,,0,0,BTJ
EXISTS,MID,MGF,Silvio Name Junior,Maringa,BR,-23.48,-52.01,0.43,0,0,0,0,,0,0,MGF
EXISTS,MID,JDO,Orlando Bezerra,Juazeiro do Norte,BR,-7.22,-39.27,0.27,0,0,0,0,,0,0,JDO
EXISTS,MID,IOS,Jorge Amado,Ilheus,BR,-14.82,-39.03,0.18,1,0,0,0,,0,0,IOS
EXISTS,MID,PNZ,Senador Nilo Coelho,Petrolina,BR,-9.36,-40.57,0.36,0,0,0,0,,0,0,PNZ
EXISTS,MID,BPS,Porto Seguro,Porto Seguro,BR,-16.44,-39.08,0.15,1,0,0,0,,0,0,BPS
EXISTS,MID,STM,Santarem,Santarem,BR,-2.42,-54.79,0.3,0,0,0,0,,0,0,STM
EXISTS,MID,MAB,Joao Correa,Maraba,BR,-5.37,-49.14,0.28,0,0,0,0,,0,0,MAB
EXISTS,MID,MLM,Gen. Francisco Mujica,Morelia,MX,19.85,-101.03,1,0,0,0,0,,0,0,MLM
EXISTS,MID,ZCL,Gen. Leobardo Ruiz,Zacatecas,MX,22.9,-102.69,0.4,0,0,0,0,,0,0,ZCL
EXISTS,MID,DGO,Guadalupe Victoria,Durango,MX,24.12,-104.53,0.65,0,0,0,0,,0,0,DGO
EXISTS,MID,ZLO,Playa de Oro,Manzanillo,MX,19.14,-104.56,0.18,1,0,0,0,,0,0,ZLO
EXISTS,MID,TAP,Tapachula Intl,Tapachula,MX,14.79,-92.37,0.35,0,0,0,0,,0,0,TAP
EXISTS,MID,AXM,El Eden,Armenia,CO,4.45,-75.77,0.3,0,0,0,0,,0,0,AXM
EXISTS,MID,ADZ,Gustavo Rojas Pinilla,San Andres,CO,12.58,-81.71,0.06,1,0,0,0,,0,0,ADZ
EXISTS,MID,TRU,Capitan Carlos Martinez,Trujillo,PE,-8.08,-79.11,1,0,0,0,0,,0,0,TRU
EXISTS,MID,CIX,Capitan Quinones,Chiclayo,PE,-6.79,-79.83,0.6,0,0,0,0,,0,0,CIX
EXISTS,MID,TPP,Cadete FAP Guillermo,Tarapoto,PE,-6.51,-76.37,0.18,0,0,0,0,,0,0,TPP
EXISTS,MID,JUL,Inca Manco Capac,Juliaca,PE,-15.47,-70.16,0.27,0,0,0,0,,0,0,JUL
EXISTS,MID,NQN,Presidente Peron,Neuquen,AR,-38.95,-68.16,0.34,0,0,0,0,,0,0,NQN
EXISTS,MID,FTE,Comandante Tola,El Calafate,AR,-50.28,-72.05,0.02,1,0,0,0,,0,0,FTE
EXISTS,MID,ANF,Andres Sabella,Antofagasta,CL,-23.44,-70.45,0.4,0,0,0,0,,0,0,ANF
EXISTS,MID,CJC,El Loa,Calama,CL,-22.5,-68.9,0.18,0,0,0,0,,0,0,CJC
EXISTS,MID,IQQ,Diego Aracena,Iquique,CL,-20.54,-70.18,0.3,1,0,0,0,,0,0,IQQ
EXISTS,MID,CCP,Carriel Sur,Concepcion,CL,-36.77,-73.06,1,0,0,0,0,,0,0,CCP
EXISTS,MID,PMC,El Tepual,Puerto Montt,CL,-41.44,-73.09,0.25,1,0,0,0,,0,0,PMC
EXISTS,MID,VVI,Viru Viru Intl,Santa Cruz,BO,-17.64,-63.14,1.7,0,0,0,0,,0,0,VVI
EXISTS,MID,CBB,Jorge Wilstermann,Cochabamba,BO,-17.42,-66.18,0.9,0,0,0,0,,0,0,CBB
EXISTS,MID,CUE,Mariscal Lamar,Cuenca,EC,-2.89,-78.98,0.4,0,0,0,0,,0,0,CUE
EXISTS,SPARSE,SAP,Ramon Villeda Morales,San Pedro Sula,HN,15.45,-87.92,0.9,0,0,0,0,,0,0,SAP
EXISTS,SPARSE,RTB,Juan Manuel Galvez,Roatan,HN,16.32,-86.52,0.05,1,0,0,0,,0,0,RTB
EXISTS,SPARSE,LIR,Daniel Oduber Quiros,Liberia,CR,10.59,-85.54,0.06,1,0,0,0,,0,0,LIR
EXISTS,SPARSE,PUJ,Punta Cana Intl,Punta Cana,DO,18.57,-68.36,0.05,1,0,0,0,,0,0,PUJ
EXISTS,SPARSE,POP,Gregorio Luperon,Puerto Plata,DO,19.76,-70.57,0.15,1,0,0,0,,0,0,POP
EXISTS,SPARSE,STI,Cibao Intl,Santiago,DO,19.41,-70.6,0.7,0,0,0,0,,0,0,STI
EXISTS,SPARSE,MBJ,Sangster Intl,Montego Bay,JM,18.5,-77.91,0.11,1,0,0,0,,0,0,MBJ
EXISTS,SPARSE,SYZ,Shahid Dastghaib Intl,Shiraz,IR,29.54,52.59,1.9,0,0,0,0,,0,0,SYZ
EXISTS,SPARSE,IFN,Shahid Beheshti Intl,Isfahan,IR,32.75,51.86,2.2,0,0,0,0,,0,0,IFN
EXISTS,SPARSE,TBZ,Tabriz Intl,Tabriz,IR,38.13,46.24,1.7,0,0,0,0,,0,0,TBZ
EXISTS,SPARSE,AWZ,Ahvaz Intl,Ahvaz,IR,31.34,48.76,1.3,0,0,0,0,,0,0,AWZ
EXISTS,SPARSE,KER,Kerman,Kerman,IR,30.27,56.95,0.8,0,0,0,0,,0,0,KER
EXISTS,SPARSE,BND,Bandar Abbas Intl,Bandar Abbas,IR,27.22,56.38,0.7,0,0,0,0,,0,0,BND
EXISTS,SPARSE,KIH,Kish Intl,Kish Island,IR,26.53,53.98,0.04,1,0,0,0,,0,0,KIH
EXISTS,SPARSE,RAS,Rasht,Rasht,IR,37.32,49.61,0.7,0,0,0,0,,0,0,RAS
EXISTS,SPARSE,ZAH,Zahedan Intl,Zahedan,IR,29.48,60.91,0.7,0,0,0,0,,0,0,ZAH
EXISTS,SPARSE,OMH,Urmia,Urmia,IR,37.67,45.07,0.7,0,0,0,0,,0,0,OMH
EXISTS,SPARSE,BUZ,Bushehr,Bushehr,IR,28.94,50.83,0.3,0,0,0,0,,0,0,BUZ
EXISTS,SPARSE,KSH,Kermanshah,Kermanshah,IR,34.35,47.16,0.95,0,0,0,0,,0,0,KSH
EXISTS,SPARSE,BSR,Basra Intl,Basra,IQ,30.55,47.66,1.4,0,0,0,0,,0,0,BSR
EXISTS,SPARSE,EBL,Erbil Intl,Erbil,IQ,36.24,43.96,1,0,0,0,0,,0,0,EBL
EXISTS,SPARSE,ISU,Sulaymaniyah Intl,Sulaymaniyah,IQ,35.56,45.32,0.9,0,0,0,0,,0,0,ISU
EXISTS,SPARSE,NJF,Al Najaf Intl,Najaf,IQ,31.99,44.4,1,1,0,0,0,,0,0,NJF
EXISTS,MID,ELQ,Prince Naif bin Abdulaziz,Buraidah,SA,26.3,43.77,0.7,0,0,0,0,,0,0,ELQ
EXISTS,MID,HAS,Hail Intl,Hail,SA,27.44,41.69,0.4,0,0,0,0,,0,0,HAS
EXISTS,MID,GIZ,Jazan Intl,Jazan,SA,16.9,42.59,0.4,0,0,0,0,,0,0,GIZ
EXISTS,MID,TUU,Tabuk,Tabuk,SA,28.37,36.62,0.6,0,0,0,0,,0,0,TUU
EXISTS,MID,AHB,Abha Intl,Abha,SA,18.24,42.66,1.1,1,0,0,0,,0,0,AHB
EXISTS,MID,TIF,Taif Intl,Taif,SA,21.48,40.54,0.7,0,0,0,0,,0,0,TIF
EXISTS,MID,YNB,Yanbu,Yanbu,SA,24.14,38.06,0.3,0,0,0,0,,0,0,YNB
EXISTS,SPARSE,SAH,Sanaa Intl,Sanaa,YE,15.48,44.22,2.5,0,0,0,0,,0,0,SAH
EXISTS,SPARSE,ADE,Aden Intl,Aden,YE,12.83,45.03,0.9,0,0,0,0,,0,0,ADE
EXISTS,MID,SLL,Salalah,Salalah,OM,17.04,54.09,0.3,1,0,0,0,,0,0,SLL
EXISTS,SPARSE,AQJ,King Hussein Intl,Aqaba,JO,29.61,35.02,0.15,1,0,0,0,,0,0,AQJ
EXISTS,MID,ETM,Ramon,Eilat,IL,29.72,35.01,0.05,1,0,0,0,,0,0,ETM
EXISTS,MID,ADA,Adana Sakirpasa,Adana,TR,36.98,35.28,1.8,0,0,0,0,,0,0,ADA
EXISTS,MID,GZT,Oguzeli Intl,Gaziantep,TR,36.95,37.48,2,0,0,0,0,,0,0,GZT
EXISTS,MID,TZX,Trabzon,Trabzon,TR,40.99,39.79,0.8,1,0,0,0,,0,0,TZX
EXISTS,MID,KYA,Konya,Konya,TR,37.98,32.56,1.4,0,0,0,0,,0,0,KYA
EXISTS,MID,DIY,Diyarbakir,Diyarbakir,TR,37.89,40.2,1.1,0,0,0,0,,0,0,DIY
EXISTS,MID,VAN,Ferit Melen,Van,TR,38.47,43.33,0.5,0,0,0,0,,0,0,VAN
EXISTS,MID,ERZ,Erzurum,Erzurum,TR,39.95,41.17,0.4,1,0,0,0,,0,0,ERZ
EXISTS,MID,MLX,Malatya,Malatya,TR,38.43,38.09,0.8,0,0,0,0,,0,0,MLX
EXISTS,MID,ASR,Erkilet Intl,Kayseri,TR,38.77,35.49,1.4,0,0,0,0,,0,0,ASR
EXISTS,MID,SZF,Carsamba,Samsun,TR,41.25,36.57,0.7,0,0,0,0,,0,0,SZF
EXISTS,MID,DNZ,Cardak,Denizli,TR,37.79,29.7,0.6,1,0,0,0,,0,0,DNZ
EXISTS,MID,BJV,Milas-Bodrum,Bodrum,TR,37.25,27.66,0.18,1,0,0,0,,0,0,BJV
EXISTS,MID,DLM,Dalaman,Dalaman,TR,36.71,28.79,0.1,1,0,0,0,,0,0,DLM
EXISTS,MID,NAV,Nevsehir Kapadokya,Cappadocia,TR,38.77,34.53,0.3,1,0,0,0,,0,0,NAV
EXISTS,MID,GNY,Sanliurfa GAP,Sanliurfa,TR,37.45,38.9,2,0,0,0,0,,0,0,GNY
EXISTS,MID,KSY,Kars Harakani,Kars,TR,40.56,43.11,0.08,1,0,0,0,,0,0,KSY
EXISTS,DENSE,AAN,Al Ain Intl,Al Ain,AE,24.26,55.61,0.77,0,0,0,0,,0,0,AAN
EXISTS,DENSE,HBA,Hobart,Hobart,AU,-42.84,147.51,0.24,0,0,0,0,,0,0,HBA
EXISTS,DENSE,LST,Launceston,Launceston,AU,-41.55,147.21,0.09,0,0,0,0,,0,0,LST
EXISTS,DENSE,TSV,Townsville,Townsville,AU,-19.25,146.77,0.18,0,0,0,0,,0,0,TSV
EXISTS,DENSE,MCY,Sunshine Coast,Maroochydore,AU,-26.6,153.09,0.35,1,0,0,0,,0,0,MCY
EXISTS,DENSE,HTI,Hamilton Island,Whitsundays,AU,-20.36,148.95,0.001,1,0,0,0,,0,0,HTI
EXISTS,DENSE,ZQN,Queenstown,Queenstown,NZ,-45.02,168.74,0.05,1,0,0,0,,0,0,ZQN
EXISTS,SPARSE,SUV,Nausori,Suva,FJ,-18.04,178.56,0.18,0,0,0,0,,0,0,SUV
EXISTS,SPARSE,ROR,Roman Tmetuchl Intl,Koror,PW,7.37,134.54,0.01,1,0,0,0,,0,0,ROR
EXISTS,SPARSE,RAR,Rarotonga Intl,Rarotonga,CK,-21.2,-159.81,0.01,1,0,0,0,,0,0,RAR
EXISTS,SPARSE,TBU,Fua'amotu Intl,Nuku'alofa,TO,-21.24,-175.15,0.025,1,0,0,0,,0,0,TBU
EXISTS,SPARSE,HIR,Honiara Intl,Honiara,SB,-9.43,160.05,0.085,0,0,0,0,,0,0,HIR
EXISTS,MID,UFA,Ufa Intl,Ufa,RU,54.56,55.87,1.1,0,0,0,0,,0,0,UFA
EXISTS,MID,KRR,Pashkovsky,Krasnodar,RU,45.03,39.17,1,0,0,0,0,,0,0,KRR
EXISTS,MID,MRV,Mineralnye Vody,Mineralnye Vody,RU,44.22,43.08,0.5,1,0,0,0,,0,0,MRV
EXISTS,MID,VOG,Gumrak,Volgograd,RU,48.78,44.35,1,0,0,0,0,,0,0,VOG
EXISTS,MID,GOJ,Strigino,Nizhny Novgorod,RU,56.23,43.78,1.25,0,0,0,0,,0,0,GOJ
EXISTS,MID,KUF,Kurumoch,Samara,RU,53.5,50.16,1.16,0,0,0,0,,0,0,KUF
EXISTS,MID,REN,Orenburg Tsentralny,Orenburg,RU,51.8,55.46,0.55,0,0,0,0,,0,0,REN
EXISTS,MID,CEK,Chelyabinsk Balandino,Chelyabinsk,RU,55.31,61.5,1.2,0,0,0,0,,0,0,CEK
EXISTS,MID,PEE,Bolshoye Savino,Perm,RU,57.91,56.02,1,0,0,0,0,,0,0,PEE
EXISTS,MID,TJM,Roshchino,Tyumen,RU,57.19,65.32,0.8,0,0,0,0,,0,0,TJM
EXISTS,MID,OMS,Tsentralny,Omsk,RU,54.97,73.31,1.15,0,0,0,0,,0,0,OMS
EXISTS,MID,BAX,Barnaul,Barnaul,RU,53.36,83.54,0.6,0,0,0,0,,0,0,BAX
EXISTS,MID,TOF,Bogashevo,Tomsk,RU,56.38,85.21,0.57,0,0,0,0,,0,0,TOF
EXISTS,MID,KEJ,Kemerovo Intl,Kemerovo,RU,55.27,86.11,0.55,0,0,0,0,,0,0,KEJ
EXISTS,MID,NOZ,Spichenkovo,Novokuznetsk,RU,53.81,86.88,0.55,0,0,0,0,,0,0,NOZ
EXISTS,MID,ABA,Abakan,Abakan,RU,53.74,91.39,0.18,0,0,0,0,,0,0,ABA
EXISTS,MID,UUD,Baikal,Ulan-Ude,RU,51.81,107.44,0.43,1,0,0,0,,0,0,UUD
EXISTS,MID,HTA,Kadala,Chita,RU,52.03,113.31,0.35,0,0,0,0,,0,0,HTA
EXISTS,MID,YKS,Yakutsk,Yakutsk,RU,62.09,129.77,0.3,0,0,0,0,,0,0,YKS
EXISTS,MID,GDX,Sokol,Magadan,RU,59.91,150.72,0.09,0,0,0,0,,0,0,GDX
EXISTS,MID,PKC,Yelizovo,Petropavlovsk-Kamchatsky,RU,53.17,158.45,0.18,1,0,0,0,,0,0,PKC
EXISTS,MID,UUS,Khomutovo,Yuzhno-Sakhalinsk,RU,46.89,142.72,0.18,0,0,0,0,,0,0,UUS
EXISTS,MID,BQS,Ignatyevo,Blagoveshchensk,RU,50.43,127.41,0.22,0,0,0,0,,0,0,BQS
EXISTS,MID,ARH,Talagi,Arkhangelsk,RU,64.6,40.72,0.35,0,0,0,0,,0,0,ARH
EXISTS,MID,MMK,Murmansk,Murmansk,RU,68.78,32.75,0.3,0,0,0,0,,0,0,MMK
EXISTS,MID,KGD,Khrabrovo,Kaliningrad,RU,54.89,20.59,0.49,0,0,0,0,,0,0,KGD
EXISTS,MID,VOZ,Chertovitskoye,Voronezh,RU,51.81,39.23,1,0,0,0,0,,0,0,VOZ
EXISTS,MID,PEZ,Penza,Penza,RU,53.11,45.02,0.5,0,0,0,0,,0,0,PEZ
EXISTS,MID,NJC,Nizhnevartovsk,Nizhnevartovsk,RU,60.95,76.48,0.27,0,0,0,0,,0,0,NJC
EXISTS,MID,SGC,Surgut,Surgut,RU,61.34,73.4,0.38,0,0,0,0,,0,0,SGC
EXISTS,MID,NUX,Novy Urengoy,Novy Urengoy,RU,66.07,76.52,0.12,0,0,0,0,,0,0,NUX
EXISTS,MID,MCX,Uytash,Makhachkala,RU,42.82,47.65,0.6,0,0,0,0,,0,0,MCX
EXISTS,MID,ASF,Narimanovo,Astrakhan,RU,46.28,48.01,0.5,0,0,0,0,,0,0,ASF
EXISTS,MID,IJK,Izhevsk,Izhevsk,RU,56.83,53.46,0.65,0,0,0,0,,0,0,IJK
EXISTS,SPARSE,PPS,Puerto Princesa Intl,Puerto Princesa,PH,9.74,118.76,0.3,1,0,0,0,,0,0,PPS
EXISTS,SPARSE,TAG,Bohol-Panglao Intl,Tagbilaran,PH,9.56,123.78,0.1,1,0,0,0,,0,0,TAG
EXISTS,SPARSE,TAC,Daniel Z. Romualdez,Tacloban,PH,11.23,125.03,0.25,0,0,0,0,,0,0,TAC
EXISTS,SPARSE,CGY,Laguindingan,Cagayan de Oro,PH,8.61,124.46,0.7,0,0,0,0,,0,0,CGY
EXISTS,SPARSE,GES,General Santos Intl,General Santos,PH,6.06,125.1,0.7,0,0,0,0,,0,0,GES
EXISTS,SPARSE,ZAM,Zamboanga Intl,Zamboanga,PH,6.92,122.06,0.9,0,0,0,0,,0,0,ZAM
EXISTS,SPARSE,BXU,Bancasi,Butuan,PH,8.95,125.48,0.37,0,0,0,0,,0,0,BXU
EXISTS,SPARSE,LGP,Bicol Intl,Legazpi,PH,13.16,123.74,0.2,1,0,0,0,,0,0,LGP
EXISTS,SPARSE,TUG,Tuguegarao,Tuguegarao,PH,17.64,121.73,0.17,0,0,0,0,,0,0,TUG
EXISTS,SPARSE,LAO,Laoag Intl,Laoag,PH,18.18,120.53,0.11,1,0,0,0,,0,0,LAO
EXISTS,SPARSE,KLO,Kalibo Intl,Kalibo,PH,11.68,122.38,0.08,1,0,0,0,,0,0,KLO
EXISTS,SPARSE,USU,Francisco B. Reyes,Busuanga,PH,12.12,120.1,0.02,1,0,0,0,,0,0,USU
EXISTS,MID,USM,Samui,Koh Samui,TH,9.55,100.06,0.06,1,0,0,0,,0,0,USM
EXISTS,MID,CEI,Chiang Rai Intl,Chiang Rai,TH,19.95,99.88,0.2,1,0,0,0,,0,0,CEI
EXISTS,MID,HDY,Hat Yai Intl,Hat Yai,TH,6.93,100.39,0.35,0,0,0,0,,0,0,HDY
EXISTS,MID,KKC,Khon Kaen,Khon Kaen,TH,16.46,102.78,0.4,0,0,0,0,,0,0,KKC
EXISTS,MID,UBP,Ubon Ratchathani,Ubon Ratchathani,TH,15.25,104.87,0.3,0,0,0,0,,0,0,UBP
EXISTS,MID,URT,Surat Thani Intl,Surat Thani,TH,9.13,99.14,0.2,0,0,0,0,,0,0,URT
EXISTS,SPARSE,NYU,Nyaung U,Bagan,MM,21.18,94.93,0.05,1,0,0,0,,0,0,NYU
EXISTS,SPARSE,HEH,Heho,Inle,MM,20.75,96.79,0.05,1,0,0,0,,0,0,HEH
EXISTS,SPARSE,NYT,Naypyidaw Intl,Naypyidaw,MM,19.62,96.2,1,0,0,0,0,,0,0,NYT
EXISTS,MID,BTU,Bintulu,Bintulu,MY,3.12,113.02,0.2,0,0,0,0,,0,0,BTU
EXISTS,MID,KUA,Sultan Ahmad Shah,Kuantan,MY,3.78,103.21,0.6,0,0,0,0,,0,0,KUA
EXISTS,SPARSE,LPQ,Luang Prabang Intl,Luang Prabang,LA,19.9,102.16,0.08,1,0,0,0,,0,0,LPQ
EXISTS,SPARSE,PKZ,Pakse Intl,Pakse,LA,15.13,105.78,0.09,0,0,0,0,,0,0,PKZ
EXISTS,SPARSE,PEW,Bacha Khan Intl,Peshawar,PK,33.99,71.51,2.3,0,0,0,0,,0,0,PEW
EXISTS,SPARSE,UET,Quetta Intl,Quetta,PK,30.25,66.94,1.1,0,0,0,0,,0,0,UET
EXISTS,SPARSE,MUX,Multan Intl,Multan,PK,30.2,71.42,2,0,0,0,0,,0,0,MUX
EXISTS,SPARSE,LYP,Faisalabad Intl,Faisalabad,PK,31.36,72.99,3.6,0,0,0,0,,0,0,LYP
EXISTS,SPARSE,SKZ,Sukkur,Sukkur,PK,27.72,68.79,0.5,0,0,0,0,,0,0,SKZ
EXISTS,SPARSE,RYK,Shaikh Zayed Intl,Rahim Yar Khan,PK,28.38,70.28,0.4,0,0,0,0,,0,0,RYK
EXISTS,SPARSE,BHV,Bahawalpur,Bahawalpur,PK,29.35,71.72,0.8,0,0,0,0,,0,0,BHV
EXISTS,SPARSE,GIL,Gilgit,Gilgit,PK,35.92,74.33,0.2,1,0,0,0,,0,0,GIL
EXISTS,SPARSE,KDU,Skardu Intl,Skardu,PK,35.34,75.54,0.1,1,0,0,0,,0,0,KDU
EXISTS,SPARSE,ZYL,Osmani Intl,Sylhet,BD,24.96,91.87,0.5,0,0,0,0,,0,0,ZYL
EXISTS,SPARSE,CXB,Cox's Bazar,Cox's Bazar,BD,21.45,91.96,0.2,1,0,0,0,,0,0,CXB
EXISTS,SPARSE,JSR,Jessore,Jessore,BD,23.18,89.16,0.3,0,0,0,0,,0,0,JSR
EXISTS,SPARSE,RJH,Shah Makhdum,Rajshahi,BD,24.44,88.62,0.45,0,0,0,0,,0,0,RJH
EXISTS,SPARSE,SPD,Saidpur,Saidpur,BD,25.76,88.91,0.2,0,0,0,0,,0,0,SPD
EXISTS,SPARSE,PKR,Pokhara Intl,Pokhara,NP,28.2,83.98,0.4,1,0,0,0,,0,0,PKR
EXISTS,SPARSE,BWA,Gautam Buddha Intl,Bhairahawa,NP,27.51,83.42,0.1,1,0,0,0,,0,0,BWA
EXISTS,SPARSE,BIR,Biratnagar,Biratnagar,NP,26.48,87.26,0.24,0,0,0,0,,0,0,BIR
EXISTS,SPARSE,HRI,Mattala Rajapaksa Intl,Hambantota,LK,6.28,81.12,0.1,1,0,0,0,,0,0,HRI
EXISTS,SPARSE,JAF,Jaffna Intl,Jaffna,LK,9.79,80.07,0.3,0,0,0,0,,0,0,JAF
EXISTS,SPARSE,KBL,Hamid Karzai Intl,Kabul,AF,34.57,69.21,4.6,0,0,0,0,,0,0,KBL
EXISTS,SPARSE,HEA,Herat Intl,Herat,AF,34.21,62.23,0.6,0,0,0,0,,0,0,HEA
EXISTS,SPARSE,MZR,Mazar-i-Sharif Intl,Mazar-i-Sharif,AF,36.71,67.21,0.5,0,0,0,0,,0,0,MZR
EXISTS,SPARSE,CIT,Shymkent Intl,Shymkent,KZ,42.36,69.48,1.1,0,0,0,0,,0,0,CIT
EXISTS,SPARSE,GUW,Atyrau,Atyrau,KZ,47.12,51.82,0.3,0,0,0,0,,0,0,GUW
EXISTS,SPARSE,AKX,Aktobe,Aktobe,KZ,50.25,57.21,0.5,0,0,0,0,,0,0,AKX
EXISTS,SPARSE,SCO,Aktau,Aktau,KZ,43.86,51.09,0.2,0,0,0,0,,0,0,SCO
EXISTS,SPARSE,KGF,Sary-Arka,Karaganda,KZ,49.67,73.33,0.5,0,0,0,0,,0,0,KGF
EXISTS,SPARSE,PWQ,Pavlodar,Pavlodar,KZ,52.19,77.07,0.35,0,0,0,0,,0,0,PWQ
EXISTS,SPARSE,UKK,Oskemen,Ust-Kamenogorsk,KZ,50.04,82.49,0.35,0,0,0,0,,0,0,UKK
EXISTS,SPARSE,KZO,Kyzylorda,Kyzylorda,KZ,44.71,65.59,0.3,0,0,0,0,,0,0,KZO
EXISTS,SPARSE,URA,Uralsk,Uralsk,KZ,51.15,51.54,0.3,0,0,0,0,,0,0,URA
EXISTS,SPARSE,SKD,Samarkand Intl,Samarkand,UZ,39.7,66.98,0.55,1,0,0,0,,0,0,SKD
EXISTS,SPARSE,BHK,Bukhara Intl,Bukhara,UZ,39.78,64.48,0.28,1,0,0,0,,0,0,BHK
EXISTS,SPARSE,UGC,Urgench,Urgench,UZ,41.58,60.64,0.18,1,0,0,0,,0,0,UGC
EXISTS,SPARSE,NMA,Namangan,Namangan,UZ,40.98,71.56,0.65,0,0,0,0,,0,0,NMA
EXISTS,SPARSE,NCU,Nukus,Nukus,UZ,42.49,59.62,0.3,0,0,0,0,,0,0,NCU
EXISTS,SPARSE,OSS,Osh,Osh,KG,40.61,72.79,0.3,0,0,0,0,,0,0,OSS
EXISTS,SPARSE,LBD,Khujand,Khujand,TJ,40.22,69.69,0.18,0,0,0,0,,0,0,LBD
EXISTS,SPARSE,BUS,Batumi Intl,Batumi,GE,41.61,41.6,0.17,1,0,0,0,,0,0,BUS
EXISTS,SPARSE,KUT,Kutaisi Intl,Kutaisi,GE,42.18,42.48,0.15,0,0,0,0,,0,0,KUT
